C000  4C F5 C5  JMP $C5F5                       A:00 X:00 Y:00 P:24 SP:FD CYC:0
C728  C8        INY                             A:CB X:01 Y:52 P:6F SP:F9 CYC:14752
C729  CA        DEX                             A:CB X:01 Y:53 P:6D SP:F9 CYC:14754
C72A  D0 E0     BNE $C80C                       A:CB X:00 Y:53 P:6F SP:F9 CYC:14756
C72C  60        RTS                             A:CB X:00 Y:53 P:6F SP:F9 CYC:14758
C6AC  20 B7 C6  JSR $C6B7                       A:CB X:00 Y:53 P:6F SP:FB CYC:14764
C6B7  A9 34     LDA #$34                        A:CB X:00 Y:53 P:6F SP:F9 CYC:14770
C6B9  48        PHA                             A:34 X:00 Y:53 P:6D SP:F9 CYC:14772
C6BA  A9 55     LDA #$55                        A:34 X:00 Y:53 P:6D SP:F8 CYC:14775
C6BC  28        PLP                             A:55 X:00 Y:53 P:6D SP:F8 CYC:14777
C6BD  04 A9    *NOP $A9 = 00                    A:55 X:00 Y:53 P:24 SP:F9 CYC:14781
C6BF  44 A9    *NOP $A9 = 00                    A:55 X:00 Y:53 P:24 SP:F9 CYC:14784
C6C1  64 A9    *NOP $A9 = 00                    A:55 X:00 Y:53 P:24 SP:F9 CYC:14787
C6C3  EA        NOP                             A:55 X:00 Y:53 P:24 SP:F9 CYC:14790
C6C4  EA        NOP                             A:55 X:00 Y:53 P:24 SP:F9 CYC:14792
C6C5  EA        NOP                             A:55 X:00 Y:53 P:24 SP:F9 CYC:14794
C6C6  EA        NOP                             A:55 X:00 Y:53 P:24 SP:F9 CYC:14796
C6C7  08        PHP                             A:55 X:00 Y:53 P:24 SP:F9 CYC:14798
C6C8  48        PHA                             A:55 X:00 Y:53 P:24 SP:F8 CYC:14801
C6C9  0C A9 A9 *NOP $A9A9 = A9                  A:55 X:00 Y:53 P:24 SP:F7 CYC:14804
C6CC  EA        NOP                             A:55 X:00 Y:53 P:24 SP:F7 CYC:14808
C6CD  EA        NOP                             A:55 X:00 Y:53 P:24 SP:F7 CYC:14810
C6CE  EA        NOP                             A:55 X:00 Y:53 P:24 SP:F7 CYC:14812
C6CF  EA        NOP                             A:55 X:00 Y:53 P:24 SP:F7 CYC:14814
C6D0  08        PHP                             A:55 X:00 Y:53 P:24 SP:F7 CYC:14816
C6D1  48        PHA                             A:55 X:00 Y:53 P:24 SP:F6 CYC:14819
C6D2  14 A9    *NOP $A9,X @ A9 = 00             A:55 X:00 Y:53 P:24 SP:F5 CYC:14822
C6D4  34 A9    *NOP $A9,X @ A9 = 00             A:55 X:00 Y:53 P:24 SP:F5 CYC:14826
C6D6  54 A9    *NOP $A9,X @ A9 = 00             A:55 X:00 Y:53 P:24 SP:F5 CYC:14830
C6D8  74 A9    *NOP $A9,X @ A9 = 00             A:55 X:00 Y:53 P:24 SP:F5 CYC:14834
C6DA  D4 A9    *NOP $A9,X @ A9 = 00             A:55 X:00 Y:53 P:24 SP:F5 CYC:14838
C6DC  F4 A9    *NOP $A9,X @ A9 = 00             A:55 X:00 Y:53 P:24 SP:F5 CYC:14842
C6DE  EA        NOP                             A:55 X:00 Y:53 P:24 SP:F5 CYC:14846
C6DF  EA        NOP                             A:55 X:00 Y:53 P:24 SP:F5 CYC:14848
C6E0  EA        NOP                             A:55 X:00 Y:53 P:24 SP:F5 CYC:14850
C6E1  EA        NOP                             A:55 X:00 Y:53 P:24 SP:F5 CYC:14852
C6E2  08        PHP                             A:55 X:00 Y:53 P:24 SP:F5 CYC:14854
C6E3  48        PHA                             A:55 X:00 Y:53 P:24 SP:F4 CYC:14857
C6E4  1A       *NOP                             A:55 X:00 Y:53 P:24 SP:F3 CYC:14860
C6E5  3A       *NOP                             A:55 X:00 Y:53 P:24 SP:F3 CYC:14862
C6E6  5A       *NOP                             A:55 X:00 Y:53 P:24 SP:F3 CYC:14864
C6E7  7A       *NOP                             A:55 X:00 Y:53 P:24 SP:F3 CYC:14866
C6E8  DA       *NOP                             A:55 X:00 Y:53 P:24 SP:F3 CYC:14868
C6E9  FA       *NOP                             A:55 X:00 Y:53 P:24 SP:F3 CYC:14870
C6EA  80 89    *NOP #$89                        A:55 X:00 Y:53 P:24 SP:F3 CYC:14872
C6EC  EA        NOP                             A:55 X:00 Y:53 P:24 SP:F3 CYC:14874
C6ED  EA        NOP                             A:55 X:00 Y:53 P:24 SP:F3 CYC:14876
C6EE  EA        NOP                             A:55 X:00 Y:53 P:24 SP:F3 CYC:14878
C6EF  EA        NOP                             A:55 X:00 Y:53 P:24 SP:F3 CYC:14880
C6F0  08        PHP                             A:55 X:00 Y:53 P:24 SP:F3 CYC:14882
C6F1  48        PHA                             A:55 X:00 Y:53 P:24 SP:F2 CYC:14885
C6F2  1C A9 A9 *NOP $A9A9,X @ A9A9 = A9         A:55 X:00 Y:53 P:24 SP:F1 CYC:14888
C6F5  3C A9 A9 *NOP $A9A9,X @ A9A9 = A9         A:55 X:00 Y:53 P:24 SP:F1 CYC:14892
C6F8  5C A9 A9 *NOP $A9A9,X @ A9A9 = A9         A:55 X:00 Y:53 P:24 SP:F1 CYC:14896
C6FB  7C A9 A9 *NOP $A9A9,X @ A9A9 = A9         A:55 X:00 Y:53 P:24 SP:F1 CYC:14900
C6FE  DC A9 A9 *NOP $A9A9,X @ A9A9 = A9         A:55 X:00 Y:53 P:24 SP:F1 CYC:14904
C701  FC A9 A9 *NOP $A9A9,X @ A9A9 = A9         A:55 X:00 Y:53 P:24 SP:F1 CYC:14908
C704  EA        NOP                             A:55 X:00 Y:53 P:24 SP:F1 CYC:14912
C705  EA        NOP                             A:55 X:00 Y:53 P:24 SP:F1 CYC:14914
C706  EA        NOP                             A:55 X:00 Y:53 P:24 SP:F1 CYC:14916
C707  EA        NOP                             A:55 X:00 Y:53 P:24 SP:F1 CYC:14918
C708  08        PHP                             A:55 X:00 Y:53 P:24 SP:F1 CYC:14920
C709  48        PHA                             A:55 X:00 Y:53 P:24 SP:F0 CYC:14923
C70A  A2 05     LDX #$05                        A:55 X:00 Y:53 P:24 SP:EF CYC:14926
C70C  68        PLA                             A:55 X:05 Y:53 P:24 SP:EF CYC:14928
C70D  C9 55     CMP #$55                        A:55 X:05 Y:53 P:24 SP:F0 CYC:14932
C70F  F0 0A     BEQ $C71B                       A:55 X:05 Y:53 P:27 SP:F0 CYC:14934
C71B  68        PLA                             A:55 X:05 Y:53 P:27 SP:F0 CYC:14936
C71C  29 CB     AND #$CB                        A:34 X:05 Y:53 P:25 SP:F1 CYC:14940
C71E  C9 00     CMP #$00                        A:00 X:05 Y:53 P:27 SP:F1 CYC:14942
C720  F0 06     BEQ $C728                       A:00 X:05 Y:53 P:27 SP:F1 CYC:14944
C728  C8        INY                             A:00 X:05 Y:53 P:27 SP:F1 CYC:14946
C729  CA        DEX                             A:00 X:05 Y:54 P:25 SP:F1 CYC:14948
C72A  D0 E0     BNE $C80C                       A:00 X:04 Y:54 P:25 SP:F1 CYC:14950
C70C  68        PLA                             A:00 X:04 Y:54 P:25 SP:F1 CYC:14952
C70D  C9 55     CMP #$55                        A:55 X:04 Y:54 P:25 SP:F2 CYC:14956
C70F  F0 0A     BEQ $C71B                       A:55 X:04 Y:54 P:27 SP:F2 CYC:14958
C71B  68        PLA                             A:55 X:04 Y:54 P:27 SP:F2 CYC:14960
C71C  29 CB     AND #$CB                        A:34 X:04 Y:54 P:25 SP:F3 CYC:14964
C71E  C9 00     CMP #$00                        A:00 X:04 Y:54 P:27 SP:F3 CYC:14966
C720  F0 06     BEQ $C728                       A:00 X:04 Y:54 P:27 SP:F3 CYC:14968
C728  C8        INY                             A:00 X:04 Y:54 P:27 SP:F3 CYC:14970
C729  CA        DEX                             A:00 X:04 Y:55 P:25 SP:F3 CYC:14972
C72A  D0 E0     BNE $C80C                       A:00 X:03 Y:55 P:25 SP:F3 CYC:14974
C70C  68        PLA                             A:00 X:03 Y:55 P:25 SP:F3 CYC:14976
C70D  C9 55     CMP #$55                        A:55 X:03 Y:55 P:25 SP:F4 CYC:14980
C70F  F0 0A     BEQ $C71B                       A:55 X:03 Y:55 P:27 SP:F4 CYC:14982
C71B  68        PLA                             A:55 X:03 Y:55 P:27 SP:F4 CYC:14984
C71C  29 CB     AND #$CB                        A:34 X:03 Y:55 P:25 SP:F5 CYC:14988
C71E  C9 00     CMP #$00                        A:00 X:03 Y:55 P:27 SP:F5 CYC:14990
C720  F0 06     BEQ $C728                       A:00 X:03 Y:55 P:27 SP:F5 CYC:14992
C728  C8        INY                             A:00 X:03 Y:55 P:27 SP:F5 CYC:14994
C729  CA        DEX                             A:00 X:03 Y:56 P:25 SP:F5 CYC:14996
C72A  D0 E0     BNE $C80C                       A:00 X:02 Y:56 P:25 SP:F5 CYC:14998
C70C  68        PLA                             A:00 X:02 Y:56 P:25 SP:F5 CYC:15000
C70D  C9 55     CMP #$55                        A:55 X:02 Y:56 P:25 SP:F6 CYC:15004
C70F  F0 0A     BEQ $C71B                       A:55 X:02 Y:56 P:27 SP:F6 CYC:15006
C71B  68        PLA                             A:55 X:02 Y:56 P:27 SP:F6 CYC:15008
C71C  29 CB     AND #$CB                        A:34 X:02 Y:56 P:25 SP:F7 CYC:15012
C71E  C9 00     CMP #$00                        A:00 X:02 Y:56 P:27 SP:F7 CYC:15014
C720  F0 06     BEQ $C728                       A:00 X:02 Y:56 P:27 SP:F7 CYC:15016
C728  C8        INY                             A:00 X:02 Y:56 P:27 SP:F7 CYC:15018
C729  CA        DEX                             A:00 X:02 Y:57 P:25 SP:F7 CYC:15020
C72A  D0 E0     BNE $C80C                       A:00 X:01 Y:57 P:25 SP:F7 CYC:15022
C70C  68        PLA                             A:00 X:01 Y:57 P:25 SP:F7 CYC:15024
C70D  C9 55     CMP #$55                        A:55 X:01 Y:57 P:25 SP:F8 CYC:15028
C70F  F0 0A     BEQ $C71B                       A:55 X:01 Y:57 P:27 SP:F8 CYC:15030
C71B  68        PLA                             A:55 X:01 Y:57 P:27 SP:F8 CYC:15032
C71C  29 CB     AND #$CB                        A:34 X:01 Y:57 P:25 SP:F9 CYC:15036
C71E  C9 00     CMP #$00                        A:00 X:01 Y:57 P:27 SP:F9 CYC:15038
C720  F0 06     BEQ $C728                       A:00 X:01 Y:57 P:27 SP:F9 CYC:15040
C728  C8        INY                             A:00 X:01 Y:57 P:27 SP:F9 CYC:15042
C729  CA        DEX                             A:00 X:01 Y:58 P:25 SP:F9 CYC:15044
C72A  D0 E0     BNE $C80C                       A:00 X:00 Y:58 P:27 SP:F9 CYC:15046
C72C  60        RTS                             A:00 X:00 Y:58 P:27 SP:F9 CYC:15048
C6AF  60        RTS                             A:00 X:00 Y:58 P:27 SP:FB CYC:15054
C632  20 1E E5  JSR $E51E                       A:00 X:00 Y:58 P:27 SP:FD CYC:15060
E51E  A9 55     LDA #$55                        A:00 X:00 Y:58 P:27 SP:FB CYC:15066
E520  8D 80 05  STA $0580 = 00                  A:55 X:00 Y:58 P:25 SP:FB CYC:15068
E523  A9 AA     LDA #$AA                        A:55 X:00 Y:58 P:25 SP:FB CYC:15072
E525  8D 32 04  STA $0432 = 00                  A:AA X:00 Y:58 P:A5 SP:FB CYC:15074
E528  A9 80     LDA #$80                        A:AA X:00 Y:58 P:A5 SP:FB CYC:15078
E52A  85 43     STA $43 = 00                    A:80 X:00 Y:58 P:A5 SP:FB CYC:15080
E52C  A9 05     LDA #$05                        A:80 X:00 Y:58 P:A5 SP:FB CYC:15083
E52E  85 44     STA $44 = 00                    A:05 X:00 Y:58 P:25 SP:FB CYC:15085
E530  A9 32     LDA #$32                        A:05 X:00 Y:58 P:25 SP:FB CYC:15088
E532  85 45     STA $45 = 00                    A:32 X:00 Y:58 P:25 SP:FB CYC:15090
E534  A9 04     LDA #$04                        A:32 X:00 Y:58 P:25 SP:FB CYC:15093
E536  85 46     STA $46 = 00                    A:04 X:00 Y:58 P:25 SP:FB CYC:15095
E538  A2 03     LDX #$03                        A:04 X:00 Y:58 P:25 SP:FB CYC:15098
E53A  A0 77     LDY #$77                        A:04 X:03 Y:58 P:25 SP:FB CYC:15100
E53C  A9 FF     LDA #$FF                        A:04 X:03 Y:77 P:25 SP:FB CYC:15102
E53E  85 01     STA $01 = FF                    A:FF X:03 Y:77 P:A5 SP:FB CYC:15104
E540  24 01     BIT $01 = FF                    A:FF X:03 Y:77 P:A5 SP:FB CYC:15107
E542  38        SEC                             A:FF X:03 Y:77 P:E5 SP:FB CYC:15110
E543  A9 00     LDA #$00                        A:FF X:03 Y:77 P:E5 SP:FB CYC:15112
E545  A3 40    *LAX ($40,X) @ 43 = 0580 = 55    A:00 X:03 Y:77 P:67 SP:FB CYC:15114
E547  EA        NOP                             A:55 X:55 Y:77 P:65 SP:FB CYC:15120
E548  EA        NOP                             A:55 X:55 Y:77 P:65 SP:FB CYC:15122
E549  EA        NOP                             A:55 X:55 Y:77 P:65 SP:FB CYC:15124
E54A  EA        NOP                             A:55 X:55 Y:77 P:65 SP:FB CYC:15126
E54B  F0 12     BEQ $E55F                       A:55 X:55 Y:77 P:65 SP:FB CYC:15128
E54D  30 10     BMI $E55F                       A:55 X:55 Y:77 P:65 SP:FB CYC:15130
E54F  50 0E     BVC $E55F                       A:55 X:55 Y:77 P:65 SP:FB CYC:15132
E551  90 0C     BCC $E55F                       A:55 X:55 Y:77 P:65 SP:FB CYC:15134
E553  C9 55     CMP #$55                        A:55 X:55 Y:77 P:65 SP:FB CYC:15136
E555  D0 08     BNE $E55F                       A:55 X:55 Y:77 P:67 SP:FB CYC:15138
E557  E0 55     CPX #$55                        A:55 X:55 Y:77 P:67 SP:FB CYC:15140
E559  D0 04     BNE $E55F                       A:55 X:55 Y:77 P:67 SP:FB CYC:15142
E55B  C0 77     CPY #$77                        A:55 X:55 Y:77 P:67 SP:FB CYC:15144
E55D  F0 04     BEQ $E563                       A:55 X:55 Y:77 P:67 SP:FB CYC:15146
E563  A2 05     LDX #$05                        A:55 X:55 Y:77 P:67 SP:FB CYC:15148
E565  A0 33     LDY #$33                        A:55 X:05 Y:77 P:65 SP:FB CYC:15150
E567  B8        CLV                             A:55 X:05 Y:33 P:65 SP:FB CYC:15152
E568  18        CLC                             A:55 X:05 Y:33 P:25 SP:FB CYC:15154
E569  A9 00     LDA #$00                        A:55 X:05 Y:33 P:24 SP:FB CYC:15156
E56B  A3 40    *LAX ($40,X) @ 45 = 0432 = AA    A:00 X:05 Y:33 P:26 SP:FB CYC:15158
E56D  EA        NOP                             A:AA X:AA Y:33 P:A4 SP:FB CYC:15164
E56E  EA        NOP                             A:AA X:AA Y:33 P:A4 SP:FB CYC:15166
E56F  EA        NOP                             A:AA X:AA Y:33 P:A4 SP:FB CYC:15168
E570  EA        NOP                             A:AA X:AA Y:33 P:A4 SP:FB CYC:15170
E571  F0 12     BEQ $E585                       A:AA X:AA Y:33 P:A4 SP:FB CYC:15172
E573  10 10     BPL $E585                       A:AA X:AA Y:33 P:A4 SP:FB CYC:15174
E575  70 0E     BVS $E585                       A:AA X:AA Y:33 P:A4 SP:FB CYC:15176
E577  B0 0C     BCS $E585                       A:AA X:AA Y:33 P:A4 SP:FB CYC:15178
E579  C9 AA     CMP #$AA                        A:AA X:AA Y:33 P:A4 SP:FB CYC:15180
E57B  D0 08     BNE $E585                       A:AA X:AA Y:33 P:27 SP:FB CYC:15182
E57D  E0 AA     CPX #$AA                        A:AA X:AA Y:33 P:27 SP:FB CYC:15184
E57F  D0 04     BNE $E585                       A:AA X:AA Y:33 P:27 SP:FB CYC:15186
E581  C0 33     CPY #$33                        A:AA X:AA Y:33 P:27 SP:FB CYC:15188
E583  F0 04     BEQ $E589                       A:AA X:AA Y:33 P:27 SP:FB CYC:15190
E589  A9 87     LDA #$87                        A:AA X:AA Y:33 P:27 SP:FB CYC:15192
E58B  85 67     STA $67 = 00                    A:87 X:AA Y:33 P:A5 SP:FB CYC:15194
E58D  A9 32     LDA #$32                        A:87 X:AA Y:33 P:A5 SP:FB CYC:15197
E58F  85 68     STA $68 = 00                    A:32 X:AA Y:33 P:25 SP:FB CYC:15199
E591  A0 57     LDY #$57                        A:32 X:AA Y:33 P:25 SP:FB CYC:15202
E593  24 01     BIT $01 = FF                    A:32 X:AA Y:57 P:25 SP:FB CYC:15204
E595  38        SEC                             A:32 X:AA Y:57 P:E5 SP:FB CYC:15207
E596  A9 00     LDA #$00                        A:32 X:AA Y:57 P:E5 SP:FB CYC:15209
E598  A7 67    *LAX $67 = 87                    A:00 X:AA Y:57 P:67 SP:FB CYC:15211
E59A  EA        NOP                             A:87 X:87 Y:57 P:E5 SP:FB CYC:15214
E59B  EA        NOP                             A:87 X:87 Y:57 P:E5 SP:FB CYC:15216
E59C  EA        NOP                             A:87 X:87 Y:57 P:E5 SP:FB CYC:15218
E59D  EA        NOP                             A:87 X:87 Y:57 P:E5 SP:FB CYC:15220
E59E  F0 12     BEQ $E5B2                       A:87 X:87 Y:57 P:E5 SP:FB CYC:15222
E5A0  10 10     BPL $E5B2                       A:87 X:87 Y:57 P:E5 SP:FB CYC:15224
E5A2  50 0E     BVC $E5B2                       A:87 X:87 Y:57 P:E5 SP:FB CYC:15226
E5A4  90 0C     BCC $E5B2                       A:87 X:87 Y:57 P:E5 SP:FB CYC:15228
E5A6  C9 87     CMP #$87                        A:87 X:87 Y:57 P:E5 SP:FB CYC:15230
E5A8  D0 08     BNE $E5B2                       A:87 X:87 Y:57 P:67 SP:FB CYC:15232
E5AA  E0 87     CPX #$87                        A:87 X:87 Y:57 P:67 SP:FB CYC:15234
E5AC  D0 04     BNE $E5B2                       A:87 X:87 Y:57 P:67 SP:FB CYC:15236
E5AE  C0 57     CPY #$57                        A:87 X:87 Y:57 P:67 SP:FB CYC:15238
E5B0  F0 04     BEQ $E5B6                       A:87 X:87 Y:57 P:67 SP:FB CYC:15240
E5B6  A0 53     LDY #$53                        A:87 X:87 Y:57 P:67 SP:FB CYC:15242
E5B8  B8        CLV                             A:87 X:87 Y:53 P:65 SP:FB CYC:15244
E5B9  18        CLC                             A:87 X:87 Y:53 P:25 SP:FB CYC:15246
E5BA  A9 00     LDA #$00                        A:87 X:87 Y:53 P:24 SP:FB CYC:15248
E5BC  A7 68    *LAX $68 = 32                    A:00 X:87 Y:53 P:26 SP:FB CYC:15250
E5BE  EA        NOP                             A:32 X:32 Y:53 P:24 SP:FB CYC:15253
E5BF  EA        NOP                             A:32 X:32 Y:53 P:24 SP:FB CYC:15255
E5C0  EA        NOP                             A:32 X:32 Y:53 P:24 SP:FB CYC:15257
E5C1  EA        NOP                             A:32 X:32 Y:53 P:24 SP:FB CYC:15259
E5C2  F0 12     BEQ $E5D6                       A:32 X:32 Y:53 P:24 SP:FB CYC:15261
E5C4  30 10     BMI $E5D6                       A:32 X:32 Y:53 P:24 SP:FB CYC:15263
E5C6  70 0E     BVS $E5D6                       A:32 X:32 Y:53 P:24 SP:FB CYC:15265
E5C8  B0 0C     BCS $E5D6                       A:32 X:32 Y:53 P:24 SP:FB CYC:15267
E5CA  C9 32     CMP #$32                        A:32 X:32 Y:53 P:24 SP:FB CYC:15269
E5CC  D0 08     BNE $E5D6                       A:32 X:32 Y:53 P:27 SP:FB CYC:15271
E5CE  E0 32     CPX #$32                        A:32 X:32 Y:53 P:27 SP:FB CYC:15273
E5D0  D0 04     BNE $E5D6                       A:32 X:32 Y:53 P:27 SP:FB CYC:15275
E5D2  C0 53     CPY #$53                        A:32 X:32 Y:53 P:27 SP:FB CYC:15277
E5D4  F0 04     BEQ $E5DA                       A:32 X:32 Y:53 P:27 SP:FB CYC:15279
E5DA  A9 87     LDA #$87                        A:32 X:32 Y:53 P:27 SP:FB CYC:15281
E5DC  8D 77 05  STA $0577 = 00                  A:87 X:32 Y:53 P:A5 SP:FB CYC:15283
E5DF  A9 32     LDA #$32                        A:87 X:32 Y:53 P:A5 SP:FB CYC:15287
E5E1  8D 78 05  STA $0578 = 00                  A:32 X:32 Y:53 P:25 SP:FB CYC:15289
E5E4  A0 57     LDY #$57                        A:32 X:32 Y:53 P:25 SP:FB CYC:15293
E5E6  24 01     BIT $01 = FF                    A:32 X:32 Y:57 P:25 SP:FB CYC:15295
E5E8  38        SEC                             A:32 X:32 Y:57 P:E5 SP:FB CYC:15298
E5E9  A9 00     LDA #$00                        A:32 X:32 Y:57 P:E5 SP:FB CYC:15300
E5EB  AF 77 05 *LAX $0577 = 87                  A:00 X:32 Y:57 P:67 SP:FB CYC:15302
E5EE  EA        NOP                             A:87 X:87 Y:57 P:E5 SP:FB CYC:15306
E5EF  EA        NOP                             A:87 X:87 Y:57 P:E5 SP:FB CYC:15308
E5F0  EA        NOP                             A:87 X:87 Y:57 P:E5 SP:FB CYC:15310
E5F1  EA        NOP                             A:87 X:87 Y:57 P:E5 SP:FB CYC:15312
E5F2  F0 12     BEQ $E606                       A:87 X:87 Y:57 P:E5 SP:FB CYC:15314
E5F4  10 10     BPL $E606                       A:87 X:87 Y:57 P:E5 SP:FB CYC:15316
E5F6  50 0E     BVC $E606                       A:87 X:87 Y:57 P:E5 SP:FB CYC:15318
E5F8  90 0C     BCC $E606                       A:87 X:87 Y:57 P:E5 SP:FB CYC:15320
E5FA  C9 87     CMP #$87                        A:87 X:87 Y:57 P:E5 SP:FB CYC:15322
E5FC  D0 08     BNE $E606                       A:87 X:87 Y:57 P:67 SP:FB CYC:15324
E5FE  E0 87     CPX #$87                        A:87 X:87 Y:57 P:67 SP:FB CYC:15326
E600  D0 04     BNE $E606                       A:87 X:87 Y:57 P:67 SP:FB CYC:15328
E602  C0 57     CPY #$57                        A:87 X:87 Y:57 P:67 SP:FB CYC:15330
E604  F0 04     BEQ $E60A                       A:87 X:87 Y:57 P:67 SP:FB CYC:15332
E60A  A0 53     LDY #$53                        A:87 X:87 Y:57 P:67 SP:FB CYC:15334
E60C  B8        CLV                             A:87 X:87 Y:53 P:65 SP:FB CYC:15336
E60D  18        CLC                             A:87 X:87 Y:53 P:25 SP:FB CYC:15338
E60E  A9 00     LDA #$00                        A:87 X:87 Y:53 P:24 SP:FB CYC:15340
E610  AF 78 05 *LAX $0578 = 32                  A:00 X:87 Y:53 P:26 SP:FB CYC:15342
E613  EA        NOP                             A:32 X:32 Y:53 P:24 SP:FB CYC:15346
E614  EA        NOP                             A:32 X:32 Y:53 P:24 SP:FB CYC:15348
E615  EA        NOP                             A:32 X:32 Y:53 P:24 SP:FB CYC:15350
E616  EA        NOP                             A:32 X:32 Y:53 P:24 SP:FB CYC:15352
E617  F0 12     BEQ $E62B                       A:32 X:32 Y:53 P:24 SP:FB CYC:15354
E619  30 10     BMI $E62B                       A:32 X:32 Y:53 P:24 SP:FB CYC:15356
E61B  70 0E     BVS $E62B                       A:32 X:32 Y:53 P:24 SP:FB CYC:15358
E61D  B0 0C     BCS $E62B                       A:32 X:32 Y:53 P:24 SP:FB CYC:15360
E61F  C9 32     CMP #$32                        A:32 X:32 Y:53 P:24 SP:FB CYC:15362
E621  D0 08     BNE $E62B                       A:32 X:32 Y:53 P:27 SP:FB CYC:15364
E623  E0 32     CPX #$32                        A:32 X:32 Y:53 P:27 SP:FB CYC:15366
E625  D0 04     BNE $E62B                       A:32 X:32 Y:53 P:27 SP:FB CYC:15368
E627  C0 53     CPY #$53                        A:32 X:32 Y:53 P:27 SP:FB CYC:15370
E629  F0 04     BEQ $E62F                       A:32 X:32 Y:53 P:27 SP:FB CYC:15372
E62F  A9 FF     LDA #$FF                        A:32 X:32 Y:53 P:27 SP:FB CYC:15374
E631  85 43     STA $43 = 80                    A:FF X:32 Y:53 P:A5 SP:FB CYC:15376
E633  A9 04     LDA #$04                        A:FF X:32 Y:53 P:A5 SP:FB CYC:15379
E635  85 44     STA $44 = 05                    A:04 X:32 Y:53 P:25 SP:FB CYC:15381
E637  A9 32     LDA #$32                        A:04 X:32 Y:53 P:25 SP:FB CYC:15384
E639  85 45     STA $45 = 32                    A:32 X:32 Y:53 P:25 SP:FB CYC:15386
E63B  A9 04     LDA #$04                        A:32 X:32 Y:53 P:25 SP:FB CYC:15389
E63D  85 46     STA $46 = 04                    A:04 X:32 Y:53 P:25 SP:FB CYC:15391
E63F  A9 55     LDA #$55                        A:04 X:32 Y:53 P:25 SP:FB CYC:15394
E641  8D 80 05  STA $0580 = 55                  A:55 X:32 Y:53 P:25 SP:FB CYC:15396
E644  A9 AA     LDA #$AA                        A:55 X:32 Y:53 P:25 SP:FB CYC:15400
E646  8D 32 04  STA $0432 = AA                  A:AA X:32 Y:53 P:A5 SP:FB CYC:15402
E649  A2 03     LDX #$03                        A:AA X:32 Y:53 P:A5 SP:FB CYC:15406
E64B  A0 81     LDY #$81                        A:AA X:03 Y:53 P:25 SP:FB CYC:15408
E64D  24 01     BIT $01 = FF                    A:AA X:03 Y:81 P:A5 SP:FB CYC:15410
E64F  38        SEC                             A:AA X:03 Y:81 P:E5 SP:FB CYC:15413
E650  A9 00     LDA #$00                        A:AA X:03 Y:81 P:E5 SP:FB CYC:15415
E652  B3 43    *LAX ($43),Y = 04FF @ 0580 = 55  A:00 X:03 Y:81 P:67 SP:FB CYC:15417
E654  EA        NOP                             A:55 X:55 Y:81 P:65 SP:FB CYC:15422
E655  EA        NOP                             A:55 X:55 Y:81 P:65 SP:FB CYC:15424
E656  EA        NOP                             A:55 X:55 Y:81 P:65 SP:FB CYC:15426
E657  EA        NOP                             A:55 X:55 Y:81 P:65 SP:FB CYC:15428
E658  F0 12     BEQ $E66C                       A:55 X:55 Y:81 P:65 SP:FB CYC:15430
E65A  30 10     BMI $E66C                       A:55 X:55 Y:81 P:65 SP:FB CYC:15432
E65C  50 0E     BVC $E66C                       A:55 X:55 Y:81 P:65 SP:FB CYC:15434
E65E  90 0C     BCC $E66C                       A:55 X:55 Y:81 P:65 SP:FB CYC:15436
E660  C9 55     CMP #$55                        A:55 X:55 Y:81 P:65 SP:FB CYC:15438
E662  D0 08     BNE $E66C                       A:55 X:55 Y:81 P:67 SP:FB CYC:15440
E664  E0 55     CPX #$55                        A:55 X:55 Y:81 P:67 SP:FB CYC:15442
E666  D0 04     BNE $E66C                       A:55 X:55 Y:81 P:67 SP:FB CYC:15444
E668  C0 81     CPY #$81                        A:55 X:55 Y:81 P:67 SP:FB CYC:15446
E66A  F0 04     BEQ $E670                       A:55 X:55 Y:81 P:67 SP:FB CYC:15448
E670  A2 05     LDX #$05                        A:55 X:55 Y:81 P:67 SP:FB CYC:15450
E672  A0 00     LDY #$00                        A:55 X:05 Y:81 P:65 SP:FB CYC:15452
E674  B8        CLV                             A:55 X:05 Y:00 P:67 SP:FB CYC:15454
E675  18        CLC                             A:55 X:05 Y:00 P:27 SP:FB CYC:15456
E676  A9 00     LDA #$00                        A:55 X:05 Y:00 P:26 SP:FB CYC:15458
E678  B3 45    *LAX ($45),Y = 0432 @ 0432 = AA  A:00 X:05 Y:00 P:26 SP:FB CYC:15460
E67A  EA        NOP                             A:AA X:AA Y:00 P:A4 SP:FB CYC:15465
E67B  EA        NOP                             A:AA X:AA Y:00 P:A4 SP:FB CYC:15467
E67C  EA        NOP                             A:AA X:AA Y:00 P:A4 SP:FB CYC:15469
E67D  EA        NOP                             A:AA X:AA Y:00 P:A4 SP:FB CYC:15471
E67E  F0 12     BEQ $E692                       A:AA X:AA Y:00 P:A4 SP:FB CYC:15473
E680  10 10     BPL $E692                       A:AA X:AA Y:00 P:A4 SP:FB CYC:15475
E682  70 0E     BVS $E692                       A:AA X:AA Y:00 P:A4 SP:FB CYC:15477
E684  B0 0C     BCS $E692                       A:AA X:AA Y:00 P:A4 SP:FB CYC:15479
E686  C9 AA     CMP #$AA                        A:AA X:AA Y:00 P:A4 SP:FB CYC:15481
E688  D0 08     BNE $E692                       A:AA X:AA Y:00 P:27 SP:FB CYC:15483
